0,0.5379758476711997,-0.13424575841597577
1,0.13665630358514377,0.7212552372091019
2,0.19279269956713505,0.0318551752787542
3,0.791766845515797,0.04238343458953268
4,-0.11006508961351509,0.4047325859638339
5,-0.1990157638185861,-0.37760290868034363
6,0.3057458655662447,-0.6747184581763461
7,-0.6868305762400015,-0.06475739078455008
8,-0.5493683928670382,0.43362155763831733
9,-0.38674430765857737,-0.6662708380351902
10,0.6038797176495277,0.3953550882784034
11,-0.004808093453835537,-0.5585555357473664
12,-0.013435418058456104,0.43812496671470186
13,-0.5876100708900073,0.44320548572133567
14,-0.019170188094841823,0.07406618022726814
15,0.0329721052280017,0.777867544523203
16,-0.008609248771212732,-0.2814459528830271
17,0.696605956587728,-0.1492694364251614
18,-0.01032480721122779,-0.7994613503654918
19,-0.7153313311231684,-0.10618853472128112
